id,model,connectance_mod,complexity_mod,distance_mod,basal_mod,top_mod,S1_mod,S2_mod,S4_mod,S5_mod
1261,niche,0.09876543209876543,0.9361864592570116,2.0,4.0,4.0,0.0,0.0,3.0,1.0
1261,cascade,0.11242603550295859,0.9413712918638893,4.0,2.0,3.0,15.0,5.0,11.0,4.0
1261,hierarchy,0.11805555555555555,0.9497107458756268,1.0,1.0,2.0,21.0,1.0,8.0,5.0
1261,maxent,0.10059171597633136,0.923042794392761,2.0,7.0,3.0,4.0,3.0,13.0,19.0
1219,random,0.05612244897959184,0.9407766239335865,5.0,4.0,1.0,361.0,20.0,193.0,184.0
1219,niche,0.0626557493770025,0.9122754589406936,2.0,13.0,14.0,167.0,39.0,186.0,407.0
1219,cascade,0.05785123966942149,0.9363598340100845,4.0,6.0,9.0,335.0,44.0,327.0,293.0
1219,hierarchy,0.05580357142857143,0.9495919094463399,1.0,3.0,0.0,440.0,19.0,222.0,227.0
1219,maxent,0.05644132653061224,0.9139904069614646,3.0,32.0,0.0,161.0,82.0,112.0,849.0
1237,random,0.10024691358024691,0.9341601906426165,4.0,1.0,1.0,439.0,55.0,208.0,217.0
1237,niche,0.1111111111111111,0.8865030256110626,2.0,8.0,0.0,214.0,124.0,200.0,544.0
1237,cascade,0.10469135802469136,0.9124810877253392,3.0,5.0,5.0,447.0,130.0,585.0,478.0
1237,hierarchy,0.10271604938271604,0.9271827545280933,1.0,1.0,0.0,315.0,48.0,157.0,161.0
1237,maxent,0.10469135802469136,0.900336775848231,4.0,20.0,4.0,54.0,87.0,201.0,552.0
1218,random,0.048415806336774656,0.9491283220523339,3.0,4.0,6.0,298.0,10.0,168.0,160.0
1218,niche,0.05268778924884301,0.9324425505067847,2.0,17.0,2.0,242.0,11.0,137.0,370.0
1218,cascade,0.05482378070487718,0.9320734414207726,4.0,7.0,8.0,285.0,23.0,280.0,232.0
1218,hierarchy,0.05197579209683161,0.9501057530440562,1.0,3.0,4.0,340.0,41.0,173.0,164.0
1218,maxent,0.053399786400854396,0.9151072247322365,2.0,40.0,0.0,97.0,67.0,88.0,1353.0
1235,random,0.07085463842220599,0.9446089291157684,3.0,7.0,2.0,130.0,19.0,65.0,89.0
1235,niche,0.0563265306122449,0.9316643617405876,2.0,9.0,8.0,53.0,6.0,47.0,48.0
1235,cascade,0.061358655953250546,0.9405050618555395,5.0,7.0,9.0,109.0,21.0,106.0,94.0
1235,hierarchy,0.06428049671292914,0.9557236968499302,1.0,4.0,4.0,138.0,12.0,72.0,65.0
1235,maxent,0.0679327976625274,0.9191767268581513,3.0,24.0,1.0,17.0,20.0,14.0,187.0
12,random,0.015278406518786782,0.9693241682133933,4.0,22.0,23.0,159.0,3.0,84.0,90.0
12,niche,0.019833795013850415,0.9453332692478145,2.0,39.0,15.0,212.0,3.0,169.0,393.0
12,cascade,0.016835016835016835,0.9640642334641655,5.0,24.0,26.0,164.0,7.0,167.0,165.0
12,hierarchy,0.014900499950985198,0.9742783274589721,1.0,14.0,23.0,178.0,3.0,126.0,79.0
12,maxent,0.014704440741103813,0.9255353875946152,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.028106508875739646,0.96458044415054,2.0,12.0,11.0,58.0,2.0,39.0,44.0
13,niche,0.04093983624065504,0.9405745635995281,2.0,12.0,13.0,106.0,20.0,178.0,148.0
13,cascade,0.03456892961266139,0.9424616286634241,3.0,12.0,17.0,76.0,8.0,89.0,77.0
13,hierarchy,0.032039871840512636,0.9694446015030773,1.0,7.0,6.0,121.0,1.0,61.0,63.0
13,maxent,0.03155006858710562,0.9397762317819272,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.04846938775510204,0.9621413575845348,3.0,6.0,7.0,23.0,1.0,20.0,19.0
18,niche,0.05991735537190083,0.9605657882465221,2.0,10.0,4.0,18.0,4.0,7.0,38.0
18,cascade,0.04518430439952437,0.9607999087321833,5.0,6.0,9.0,31.0,2.0,27.0,23.0
18,hierarchy,0.04637336504161712,0.9626612632766343,1.0,5.0,7.0,42.0,0.0,25.0,15.0
18,maxent,0.04518430439952437,0.93321901114537,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.012232142857142856,0.9576648600778909,1.0,8.0,7.0,3106.0,35.0,1559.0,1521.0
15,niche,0.012097210207612457,0.9402828967776887,2.0,74.0,37.0,1860.0,32.0,1814.0,3112.0
15,cascade,0.011964285714285714,0.9539525846251428,7.0,39.0,37.0,2038.0,49.0,1830.0,2126.0
15,hierarchy,0.012040816326530613,0.9623444162290562,1.0,14.0,9.0,2937.0,28.0,1655.0,1547.0
15,maxent,0.01211734693877551,0.9329903230363451,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.125,0.9438954873903248,3.0,2.0,2.0,44.0,7.0,26.0,20.0
3259,niche,0.18559556786703602,0.8888539570605275,2.0,3.0,2.0,33.0,30.0,49.0,104.0
3259,cascade,0.1375,0.9041968226244015,3.0,6.0,3.0,45.0,27.0,59.0,89.0
3259,hierarchy,0.1325,0.9272506882802046,1.0,2.0,0.0,104.0,9.0,46.0,50.0
3259,maxent,0.125,0.9300260195605943,2.0,3.0,6.0,14.0,15.0,76.0,37.0
908,random,0.035147392290249435,0.9654590879080753,1.0,6.0,7.0,36.0,3.0,17.0,23.0
908,niche,0.05190311418685121,0.9426932343213195,2.0,13.0,8.0,33.0,3.0,52.0,128.0
908,cascade,0.03271861986912552,0.9592052965576287,4.0,13.0,17.0,29.0,2.0,57.0,36.0
908,hierarchy,0.0335316387236344,0.9688599357887732,1.0,7.0,8.0,69.0,2.0,34.0,29.0
908,maxent,0.03407247160627366,0.9235173474141293,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.058823529411764705,0.9731324226653735,2.0,5.0,5.0,6.0,0.0,3.0,5.0
23,niche,0.10204081632653061,0.9229106145383229,2.0,4.0,6.0,6.0,3.0,10.0,8.0
23,cascade,0.0657439446366782,0.9617676248078825,3.0,5.0,5.0,13.0,2.0,11.0,9.0
23,hierarchy,0.05817174515235457,0.9701219492005922,2.0,3.0,7.0,14.0,1.0,19.0,2.0
23,maxent,0.055401662049861494,0.93835634523919,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.020610141822263034,0.9628795632980693,2.0,15.0,12.0,367.0,2.0,166.0,178.0
909,niche,0.02567901234567901,0.9472735861373858,2.0,25.0,11.0,239.0,14.0,257.0,404.0
909,cascade,0.019997959391898787,0.9559170533132937,6.0,25.0,21.0,234.0,10.0,216.0,245.0
909,hierarchy,0.0195,0.9678765953840182,2.0,10.0,13.0,285.0,5.0,190.0,137.0
909,maxent,0.0192,0.9498841342640006,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.038781163434903045,0.9478975370173601,3.0,2.0,0.0,922.0,27.0,488.0,462.0
946,niche,0.031462200090538704,0.9329148057249407,2.0,24.0,16.0,439.0,41.0,464.0,729.0
946,cascade,0.037651909722222224,0.938814542724239,5.0,12.0,15.0,751.0,58.0,812.0,722.0
946,hierarchy,0.036783854166666664,0.9544636342551789,1.0,8.0,1.0,943.0,61.0,476.0,494.0
946,maxent,0.03721788194444445,0.9427860984930714,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06818181818181818,0.9642662640836229,2.0,4.0,4.0,17.0,2.0,13.0,11.0
26,niche,0.0888468809073724,0.9350283748929685,2.0,7.0,5.0,33.0,0.0,28.0,38.0
26,cascade,0.06076388888888889,0.9506550804083683,3.0,8.0,8.0,30.0,2.0,26.0,31.0
26,hierarchy,0.057291666666666664,0.9531624074895424,2.0,8.0,4.0,29.0,2.0,15.0,17.0
26,maxent,0.059027777777777776,0.9674686366358832,2.0,4.0,9.0,24.0,3.0,26.0,15.0
27,random,0.014116263111459661,0.9751469631791427,4.0,21.0,18.0,191.0,1.0,92.0,90.0
27,niche,0.01734304543877905,0.9576632539384935,2.0,30.0,31.0,104.0,5.0,185.0,191.0
27,cascade,0.014018233506518969,0.969678234638314,4.0,34.0,29.0,143.0,12.0,88.0,110.0
27,hierarchy,0.013349946600213599,0.9734585211598132,1.0,16.0,31.0,156.0,7.0,114.0,70.0
27,maxent,0.013349946600213599,0.8990495876072425,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.12962962962962962,0.932691188080012,1.0,2.0,2.0,25.0,1.0,12.0,10.0
28,niche,0.25,0.8411934281488408,2.0,2.0,4.0,15.0,18.0,28.0,12.0
28,cascade,0.1419753086419753,0.9310551844223376,4.0,3.0,3.0,74.0,24.0,39.0,49.0
28,hierarchy,0.1111111111111111,0.9395594353365548,1.0,1.0,2.0,49.0,0.0,39.0,21.0
28,maxent,0.11728395061728394,0.9410036206035542,2.0,4.0,5.0,14.0,6.0,34.0,27.0
947,random,0.15512465373961218,0.9261269542464126,1.0,2.0,0.0,30.0,3.0,21.0,21.0
947,niche,0.12465373961218837,0.9248466412743417,3.0,6.0,0.0,9.0,3.0,7.0,5.0
947,cascade,0.17174515235457063,0.9279004428347193,3.0,2.0,6.0,65.0,47.0,103.0,71.0
947,hierarchy,0.15789473684210525,0.9169811673238524,2.0,1.0,0.0,52.0,7.0,31.0,27.0
947,maxent,0.16066481994459833,0.9252148363743559,2.0,2.0,3.0,44.0,29.0,80.0,98.0
1262,random,0.0848,0.9413671389274907,1.0,2.0,2.0,47.0,3.0,26.0,23.0
1262,niche,0.10207100591715976,0.9415438948011363,1.0,3.0,1.0,59.0,5.0,33.0,37.0
1262,cascade,0.09911242603550297,0.9235231320846204,5.0,6.0,5.0,88.0,29.0,81.0,86.0
1262,hierarchy,0.08579881656804733,0.9344520965260075,1.0,2.0,6.0,80.0,3.0,54.0,35.0
1262,maxent,0.08875739644970414,0.8948005133049179,2.0,14.0,7.0,3.0,13.0,114.0,210.0
1261,random,0.15,0.9567905325181716,1.0,1.0,2.0,6.0,2.0,0.0,0.0
1261,niche,0.13194444444444445,0.9340174827087239,2.0,3.0,1.0,5.0,3.0,7.0,12.0
1261,cascade,0.09467455621301775,0.9600513326431255,3.0,2.0,4.0,11.0,0.0,11.0,7.0
1261,hierarchy,0.10650887573964497,0.9431233329383432,1.0,2.0,3.0,14.0,5.0,6.0,3.0
1261,maxent,0.10059171597633136,0.9271783180022661,2.0,7.0,3.0,0.0,2.0,14.0,19.0
1219,random,0.058673469387755105,0.940129444204154,1.0,0.0,1.0,415.0,22.0,195.0,187.0
1219,niche,0.0575206611570248,0.9253310774813813,2.0,14.0,10.0,135.0,21.0,238.0,272.0
1219,cascade,0.05229591836734694,0.9358431515258177,5.0,6.0,11.0,314.0,29.0,314.0,243.0
1219,hierarchy,0.05644132653061224,0.943077665827937,1.0,4.0,4.0,498.0,24.0,338.0,251.0
1219,maxent,0.05644132653061224,0.9260462504178179,3.0,32.0,0.0,117.0,53.0,99.0,603.0
1237,random,0.11753086419753087,0.9332645304282234,1.0,0.0,0.0,470.0,62.0,255.0,243.0
1237,niche,0.07506172839506173,0.9146909319210089,2.0,11.0,3.0,197.0,39.0,88.0,263.0
1237,cascade,0.10271604938271604,0.9118998381829881,3.0,4.0,6.0,497.0,133.0,533.0,437.0
1237,hierarchy,0.10419753086419753,0.9300868482526998,1.0,2.0,2.0,573.0,119.0,263.0,284.0
1237,maxent,0.10469135802469136,0.9107303657166569,4.0,20.0,4.0,173.0,290.0,238.0,763.0
1218,random,0.05446778212887148,0.9444193191276262,2.0,2.0,2.0,289.0,20.0,137.0,142.0
1218,niche,0.0669378698224852,0.9260598882495976,4.0,10.0,4.0,181.0,30.0,200.0,244.0
1218,cascade,0.05980776076895693,0.9327720516117411,4.0,11.0,7.0,304.0,45.0,279.0,301.0
1218,hierarchy,0.05517977928088288,0.9442123819198079,1.0,3.0,3.0,359.0,41.0,189.0,180.0
1218,maxent,0.053399786400854396,0.9156679783573236,3.0,40.0,0.0,115.0,62.0,76.0,1284.0
1235,random,0.07523739956172389,0.9437097875292746,1.0,0.0,1.0,145.0,13.0,72.0,67.0
1235,niche,0.07102040816326531,0.9168850737879981,2.0,13.0,5.0,92.0,25.0,86.0,191.0
1235,cascade,0.07596785975164354,0.9413208878078201,3.0,6.0,6.0,175.0,33.0,157.0,144.0
1235,hierarchy,0.0664718772826881,0.9458991749797103,1.0,6.0,1.0,140.0,27.0,71.0,76.0
1235,maxent,0.0679327976625274,0.9220161035519604,3.0,24.0,1.0,30.0,29.0,29.0,239.0
12,random,0.018120659722222224,0.9668902180676214,2.0,15.0,16.0,234.0,2.0,124.0,123.0
12,niche,0.02027376033057851,0.9474241040712607,2.0,42.0,9.0,144.0,17.0,113.0,374.0
12,cascade,0.014985652035285365,0.966843265764563,4.0,29.0,30.0,122.0,1.0,127.0,134.0
12,hierarchy,0.0147,0.9743581688766684,1.0,15.0,24.0,183.0,0.0,110.0,78.0
12,maxent,0.014704440741103813,0.9285418225727554,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.047407407407407405,0.9507841609671565,3.0,7.0,5.0,150.0,11.0,66.0,98.0
13,niche,0.0372,0.9418145911072284,2.0,18.0,11.0,74.0,4.0,70.0,154.0
13,cascade,0.031141868512110725,0.9577289580151614,5.0,15.0,11.0,74.0,3.0,67.0,85.0
13,hierarchy,0.030864197530864196,0.9626265341419464,1.0,6.0,14.0,99.0,1.0,93.0,48.0
13,maxent,0.03259259259259259,0.9282392452894278,2.0,15.0,30.0,0.0,0.0,172.0,119.0
18,random,0.05357142857142857,0.9636282699069644,1.0,7.0,3.0,39.0,1.0,15.0,18.0
18,niche,0.06896551724137931,0.9296137365839241,2.0,8.0,6.0,31.0,11.0,66.0,64.0
18,cascade,0.04252400548696845,0.9692485867016288,3.0,9.0,9.0,18.0,0.0,18.0,16.0
18,hierarchy,0.04280618311533888,0.9676169870264768,2.0,5.0,12.0,17.0,2.0,25.0,8.0
18,maxent,0.04518430439952437,0.9403686690141186,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.012409912513970786,0.9567724870385821,1.0,4.0,9.0,2995.0,34.0,1516.0,1433.0
15,niche,0.011548297724972028,0.9405478130609863,2.0,77.0,55.0,1533.0,96.0,1743.0,2978.0
15,cascade,0.012525510204081632,0.9502553967546785,6.0,43.0,31.0,2218.0,65.0,2236.0,2312.0
15,hierarchy,0.01193877551020408,0.9625472408056417,2.0,19.0,4.0,2808.0,37.0,1477.0,1536.0
15,maxent,0.01211734693877551,0.9347632190158507,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.145,0.9334024635421763,1.0,0.0,2.0,36.0,5.0,20.0,18.0
3259,niche,0.12037037037037036,0.9151122405724906,2.0,5.0,2.0,17.0,6.0,11.0,25.0
3259,cascade,0.1175,0.9260280263960636,4.0,6.0,3.0,44.0,15.0,54.0,59.0
3259,hierarchy,0.1425,0.9254265770549787,1.0,1.0,1.0,61.0,7.0,32.0,23.0
3259,maxent,0.15,0.9143974965350191,2.0,3.0,6.0,19.0,31.0,91.0,65.0
908,random,0.03390838786436645,0.9693955215172408,2.0,11.0,6.0,57.0,0.0,20.0,26.0
908,niche,0.042735042735042736,0.931531198626376,2.0,15.0,10.0,68.0,4.0,63.0,97.0
908,cascade,0.040249433106575964,0.9555302765986257,5.0,10.0,8.0,90.0,4.0,57.0,63.0
908,hierarchy,0.036281179138321996,0.9702363380387091,1.0,5.0,8.0,76.0,2.0,37.0,28.0
908,maxent,0.03407247160627366,0.9328503496489162,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.07111111111111111,0.9760155132988805,3.0,3.0,3.0,4.0,0.0,1.0,3.0
23,niche,0.06944444444444445,0.9669040200814274,2.0,5.0,4.0,5.0,1.0,1.0,3.0
23,cascade,0.06920415224913495,0.9609230263149147,4.0,5.0,6.0,9.0,1.0,15.0,9.0
23,hierarchy,0.04986149584487535,0.9679230609937575,2.0,6.0,7.0,8.0,0.0,7.0,4.0
23,maxent,0.055401662049861494,0.9331401888387003,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.02040816326530612,0.9627684958536121,5.0,11.0,17.0,314.0,6.0,183.0,148.0
909,niche,0.01878678134902671,0.953149899331025,2.0,43.0,8.0,234.0,9.0,107.0,415.0
909,cascade,0.0211,0.9592241343547919,6.0,22.0,24.0,266.0,6.0,266.0,293.0
909,hierarchy,0.01928374655647383,0.9650175347279251,2.0,16.0,13.0,301.0,2.0,187.0,152.0
909,maxent,0.0192,0.947966505110887,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.03786892361111111,0.9510961855560536,2.0,4.0,0.0,1018.0,49.0,437.0,499.0
946,niche,0.034238227146814404,0.9310193303993144,3.0,24.0,2.0,421.0,42.0,441.0,795.0
946,cascade,0.037651909722222224,0.9379110897419705,5.0,14.0,14.0,741.0,54.0,737.0,802.0
946,hierarchy,0.03689236111111111,0.9526425341551518,1.0,5.0,1.0,877.0,37.0,444.0,520.0
946,maxent,0.03721788194444445,0.9402304909053604,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06994328922495274,0.9650397143267466,2.0,4.0,5.0,26.0,3.0,14.0,20.0
26,niche,0.08,0.9368013937305885,2.0,11.0,1.0,19.0,2.0,6.0,34.0
26,cascade,0.05165289256198347,0.9619178530603433,4.0,5.0,8.0,12.0,1.0,16.0,14.0
26,hierarchy,0.054820415879017016,0.95531141980665,2.0,5.0,8.0,21.0,0.0,17.0,9.0
26,maxent,0.059027777777777776,0.9633460485632519,2.0,4.0,9.0,23.0,0.0,26.0,14.0
27,random,0.014889629321116201,0.9706114708684064,3.0,25.0,14.0,201.0,2.0,88.0,98.0
27,niche,0.013888888888888888,0.9624260677087788,2.0,42.0,27.0,54.0,0.0,94.0,180.0
27,cascade,0.015667051134179162,0.9628890288361939,5.0,29.0,28.0,171.0,8.0,147.0,151.0
27,hierarchy,0.013061224489795919,0.9783130067253297,2.0,20.0,20.0,130.0,2.0,92.0,64.0
27,maxent,0.013349946600213599,0.8967246051289306,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.14186851211072665,0.9310985549229432,1.0,0.0,1.0,22.0,3.0,8.0,9.0
28,niche,0.1511111111111111,0.9015034434103308,2.0,4.0,4.0,4.0,4.0,10.0,19.0
28,cascade,0.14506172839506173,0.9184460871590248,4.0,3.0,4.0,47.0,22.0,68.0,55.0
28,hierarchy,0.10802469135802469,0.9346989494722041,1.0,3.0,2.0,16.0,2.0,9.0,6.0
28,maxent,0.11728395061728394,0.9189916086179903,3.0,4.0,5.0,29.0,8.0,38.0,30.0
947,random,0.16620498614958448,0.938306960522941,2.0,2.0,1.0,54.0,17.0,26.0,30.0
947,niche,0.2179930795847751,0.8771404931703247,2.0,2.0,1.0,37.0,9.0,26.0,32.0
947,cascade,0.15512465373961218,0.9016810575032012,2.0,2.0,4.0,51.0,38.0,83.0,81.0
947,hierarchy,0.14681440443213298,0.9310351919897718,1.0,3.0,1.0,21.0,5.0,14.0,12.0
947,maxent,0.16066481994459833,0.8977083417096913,2.0,2.0,3.0,36.0,28.0,69.0,71.0
1262,random,0.08579881656804733,0.9357780555199013,3.0,2.0,4.0,77.0,13.0,49.0,35.0
1262,niche,0.07100591715976332,0.9423508751934613,2.0,9.0,2.0,26.0,3.0,20.0,33.0
1262,cascade,0.09319526627218935,0.9142390027552113,3.0,7.0,3.0,58.0,17.0,92.0,93.0
1262,hierarchy,0.08284023668639054,0.9461841028489577,1.0,1.0,0.0,80.0,7.0,37.0,34.0
1262,maxent,0.08875739644970414,0.8954657848923787,3.0,14.0,7.0,5.0,11.0,116.0,212.0
1261,random,0.13,0.9575059363544457,1.0,1.0,1.0,12.0,1.0,3.0,4.0
1261,niche,0.10059171597633136,0.972295536766157,1.0,5.0,1.0,5.0,1.0,2.0,3.0
1261,cascade,0.09467455621301775,0.9531514922239709,3.0,5.0,3.0,7.0,0.0,8.0,13.0
1261,hierarchy,0.10650887573964497,0.9667539343334396,1.0,2.0,2.0,18.0,0.0,10.0,9.0
1261,maxent,0.10059171597633136,0.9417992629049318,2.0,7.0,3.0,4.0,3.0,13.0,19.0
1219,random,0.0548469387755102,0.9410560892045053,3.0,2.0,2.0,388.0,32.0,187.0,212.0
1219,niche,0.07140495867768595,0.9023280442699818,2.0,17.0,11.0,446.0,27.0,396.0,718.0
1219,cascade,0.0548469387755102,0.9393259323893806,5.0,7.0,9.0,343.0,39.0,302.0,301.0
1219,hierarchy,0.05580357142857143,0.9506090032634202,1.0,2.0,0.0,456.0,41.0,206.0,216.0
1219,maxent,0.05644132653061224,0.9181922778160996,3.0,32.0,0.0,133.0,58.0,148.0,830.0
1237,random,0.1111111111111111,0.93495288110036,1.0,0.0,0.0,593.0,74.0,286.0,307.0
1237,niche,0.11851851851851852,0.8849017188123538,2.0,11.0,0.0,193.0,81.0,196.0,424.0
1237,cascade,0.10024691358024691,0.9229224244950045,3.0,3.0,4.0,466.0,118.0,559.0,415.0
1237,hierarchy,0.10320987654320987,0.9259991856595029,1.0,1.0,0.0,505.0,67.0,274.0,257.0
1237,maxent,0.10469135802469136,0.9043135766392514,4.0,20.0,4.0,88.0,157.0,183.0,579.0
1218,random,0.051263794944820223,0.9464297777878795,3.0,4.0,4.0,262.0,19.0,158.0,168.0
1218,niche,0.04421376393694733,0.9488535408486983,2.0,15.0,2.0,132.0,26.0,77.0,254.0
1218,cascade,0.055891776432894266,0.9345020390930131,4.0,7.0,10.0,293.0,35.0,274.0,234.0
1218,hierarchy,0.05411178355286579,0.9477695161234868,1.0,2.0,2.0,362.0,15.0,176.0,169.0
1218,maxent,0.053399786400854396,0.9175024454438745,2.0,40.0,0.0,75.0,39.0,85.0,1225.0
1235,random,0.07888970051132213,0.9425817571374551,4.0,3.0,0.0,169.0,21.0,76.0,114.0
1235,niche,0.06939371804236669,0.9305371598793057,2.0,12.0,2.0,93.0,20.0,65.0,187.0
1235,cascade,0.07523739956172389,0.9243400254482936,4.0,6.0,6.0,161.0,26.0,141.0,139.0
1235,hierarchy,0.0664718772826881,0.9517735968795863,1.0,3.0,3.0,127.0,5.0,58.0,66.0
1235,maxent,0.0679327976625274,0.9215552944605945,3.0,24.0,1.0,45.0,30.0,27.0,251.0
12,random,0.01679243277712828,0.9671566008497993,3.0,15.0,20.0,204.0,3.0,106.0,101.0
12,niche,0.019111570247933883,0.9542680098941644,2.0,40.0,16.0,103.0,10.0,81.0,222.0
12,cascade,0.01799456767768221,0.9637508995016192,5.0,24.0,27.0,171.0,10.0,179.0,157.0
12,hierarchy,0.0156,0.9709757625634259,3.0,17.0,20.0,176.0,3.0,110.0,90.0
12,maxent,0.014704440741103813,0.925089378028497,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03772189349112426,0.9564168958787966,2.0,8.0,9.0,106.0,6.0,64.0,70.0
13,niche,0.0376,0.946703619434078,2.0,16.0,8.0,104.0,5.0,83.0,147.0
13,cascade,0.03595585617657529,0.95124361779155,3.0,15.0,11.0,99.0,13.0,126.0,116.0
13,hierarchy,0.031207133058984912,0.9595185519611981,1.0,8.0,8.0,133.0,1.0,67.0,58.0
13,maxent,0.03217455621301775,0.9365983388572032,2.0,14.0,38.0,0.0,0.0,378.0,137.0
18,random,0.04585798816568047,0.9811334417041289,3.0,2.0,7.0,27.0,0.0,11.0,6.0
18,niche,0.07248520710059171,0.943899747165312,2.0,10.0,3.0,56.0,7.0,31.0,63.0
18,cascade,0.05229591836734694,0.9472827153496771,3.0,8.0,10.0,29.0,3.0,51.0,28.0
18,hierarchy,0.04399524375743163,0.9737898951364219,1.0,5.0,6.0,32.0,1.0,17.0,10.0
18,maxent,0.04518430439952437,0.9265923811841428,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.012371372412995721,0.9574080352321549,5.0,12.0,8.0,3046.0,53.0,1459.0,1509.0
15,niche,0.012460535168987113,0.9404916270924253,2.0,93.0,33.0,1901.0,47.0,1872.0,4409.0
15,cascade,0.012385204081632652,0.9534424330452786,6.0,42.0,45.0,2175.0,44.0,2126.0,2183.0
15,hierarchy,0.01201530612244898,0.9640726936838774,1.0,20.0,6.0,3080.0,58.0,1567.0,1633.0
15,maxent,0.01211734693877551,0.9385984165116916,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.1523545706371191,0.9400232069585225,1.0,0.0,0.0,60.0,7.0,19.0,19.0
3259,niche,0.14814814814814814,0.8808497942287411,2.0,6.0,3.0,24.0,23.0,22.0,64.0
3259,cascade,0.1225,0.9267079753826499,5.0,5.0,5.0,59.0,18.0,62.0,51.0
3259,hierarchy,0.13,0.9317249452052614,1.0,2.0,0.0,51.0,13.0,12.0,23.0
3259,maxent,0.15,0.9130763827985598,2.0,3.0,6.0,28.0,38.0,99.0,69.0
908,random,0.04164413196322336,0.9576284888561937,1.0,11.0,4.0,107.0,8.0,45.0,65.0
908,niche,0.04931972789115646,0.9376353403614406,2.0,16.0,2.0,64.0,6.0,53.0,132.0
908,cascade,0.036011080332409975,0.957988550480421,4.0,13.0,10.0,40.0,1.0,41.0,45.0
908,hierarchy,0.03571428571428571,0.9662694515526695,2.0,7.0,10.0,66.0,3.0,43.0,33.0
908,maxent,0.03407247160627366,0.9238632072527513,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.055401662049861494,0.9733579927217471,1.0,3.0,6.0,13.0,0.0,6.0,4.0
23,niche,0.06666666666666667,0.9406082926673962,2.0,8.0,4.0,4.0,1.0,3.0,14.0
23,cascade,0.08641975308641975,0.9399239591177047,3.0,4.0,6.0,22.0,5.0,30.0,15.0
23,hierarchy,0.05864197530864197,0.9873236144019674,1.0,2.0,5.0,15.0,0.0,10.0,3.0
23,maxent,0.055401662049861494,0.9523806713843656,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.0209,0.9652057379792367,2.0,9.0,9.0,371.0,8.0,194.0,171.0
909,niche,0.022106493782548624,0.9466832149254021,2.0,37.0,14.0,224.0,31.0,217.0,551.0
909,cascade,0.020618556701030927,0.9571152587313397,7.0,20.0,21.0,262.0,10.0,250.0,248.0
909,hierarchy,0.0191,0.9625332627483272,1.0,9.0,20.0,300.0,1.0,210.0,131.0
909,maxent,0.0192,0.9492062629668316,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.036675347222222224,0.9515273197285347,1.0,1.0,5.0,867.0,26.0,416.0,379.0
946,niche,0.04504300588501584,0.9042874137371468,2.0,25.0,16.0,835.0,137.0,1203.0,2031.0
946,cascade,0.03797743055555555,0.9377434452599939,5.0,13.0,15.0,756.0,55.0,838.0,722.0
946,hierarchy,0.036458333333333336,0.9461141346632423,1.0,5.0,1.0,886.0,19.0,531.0,499.0
946,maxent,0.03721788194444445,0.9420507624731496,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.05895691609977324,0.9611185719733363,1.0,6.0,4.0,23.0,0.0,10.0,10.0
26,niche,0.10249307479224377,0.916678458075707,2.0,8.0,3.0,20.0,4.0,22.0,33.0
26,cascade,0.07118055555555555,0.9479535404282363,4.0,6.0,8.0,30.0,5.0,41.0,37.0
26,hierarchy,0.05860113421550094,0.9653629309017708,1.0,5.0,5.0,27.0,1.0,19.0,15.0
26,maxent,0.059027777777777776,0.9579206791690676,2.0,4.0,9.0,30.0,0.0,30.0,18.0
27,random,0.014994232987312572,0.9706401235454368,1.0,19.0,15.0,215.0,6.0,88.0,104.0
27,niche,0.014683778471499596,0.9648805677381218,2.0,42.0,21.0,95.0,5.0,74.0,156.0
27,cascade,0.01643598615916955,0.9670867138545307,4.0,25.0,28.0,189.0,10.0,191.0,153.0
27,hierarchy,0.01385615986426619,0.9738626488555037,2.0,21.0,19.0,154.0,1.0,107.0,79.0
